timestamp_utc,overall_vibration_value,speed_value,skin_temperature_value,motor_supply_frequency_value,output_power_value,peak_to_peak_tangential_value,vibration_radial_value,vibration_tangential_value,vibration_axial_value,acceleration_rms_axial_value,acceleration_rms_tangential_value,acceleration_rms_radial_value
2026-06-27 07:00:00,2.922,1699.9,44.4,57.09,5.63,2.3379,1.541,1.887,2.922,0.2167,0.4075,0.1344
2026-06-27 08:00:00,0.231,1478.6,50.0,49.88,8.82,0.1548,0.113,0.231,0.131,0.0154,0.0341,0.0073
2026-06-27 10:00:00,3.012,1700.7,43.6,57.0,4.08,2.5293,1.276,1.476,3.012,0.2032,0.4143,0.1271
2026-06-27 11:00:00,1.525,1700.2,47.5,57.03,4.69,2.5938,1.525,1.503,1.087,0.2133,0.3877,0.127
2026-06-27 13:00:00,1.729,1699.4,50.1,57.0,4.64,2.5039,0.688,1.729,1.062,0.2179,0.3865,0.1219
2026-06-27 16:00:00,2.697,1700.8,44.6,56.97,3.64,2.3848,1.597,2.084,2.697,0.2067,0.4016,0.1289
2026-06-27 17:00:00,2.482,1701.7,47.3,56.97,3.25,2.4395,1.476,2.482,1.71,0.2107,0.386,0.1235
2026-06-27 19:00:00,2.48,1701.5,49.0,57.06,4.55,2.2363,1.024,1.241,2.48,0.2195,0.354,0.1227
2026-06-27 20:00:00,0.193,143.1,59.0,4.93,0.24,0.064,0.141,0.193,0.117,0.0057,0.008,0.0067
2026-06-27 23:00:00,2.73,1701.4,41.6,57.06,4.6,2.6367,1.062,1.959,2.73,0.198,0.4099,0.1383
2026-06-28 00:00:00,1.82,1701.3,52.4,57.09,5.03,2.7188,0.944,1.72,1.82,0.2235,0.4119,0.1257
2026-06-28 01:00:00,1.729,1712.9,46.9,57.12,0.35,2.5273,1.323,1.729,1.479,0.2268,0.4077,0.1294
2026-06-28 05:00:00,1.935,1700.2,45.6,57.09,5.53,2.6699,0.82,1.935,1.581,0.2223,0.3997,0.1305
2026-06-28 06:00:00,2.617,1699.4,43.8,57.09,5.87,2.4082,1.494,2.289,2.617,0.2109,0.3669,0.1393
2026-06-28 07:00:00,1.874,1701.7,51.9,57.09,4.86,2.5859,1.228,1.874,1.497,0.2612,0.3982,0.1492
2026-06-28 11:00:00,4.043,1691.6,45.9,57.06,8.88,2.4746,1.479,1.945,4.043,0.2153,0.3882,0.1335
2026-06-28 12:00:00,2.205,1701.7,50.1,57.09,4.87,2.2988,1.436,1.571,2.205,0.2316,0.3523,0.1326
2026-06-28 18:00:00,1.583,1700.4,44.1,56.97,3.82,2.5605,1.323,1.583,1.188,0.1963,0.4019,0.1254
2026-06-29 00:00:00,2.648,1700.4,44.3,57.03,4.62,2.4141,1.487,1.821,2.648,0.2218,0.4048,0.126
2026-06-29 01:00:00,2.254,1700.8,44.3,57.03,4.44,2.3066,0.98,2.254,1.78,0.2104,0.3792,0.1209
2026-06-29 02:00:00,2.604,1699.7,44.4,57.03,4.92,2.3906,1.517,1.567,2.604,0.2354,0.3711,0.1293
2026-06-29 03:00:00,2.027,1700.9,44.2,57.06,4.83,2.3828,1.356,1.992,2.027,0.2397,0.4094,0.1272
2026-06-29 09:00:00,2.416,1700.3,43.8,57.19,6.68,2.5781,1.254,2.162,2.416,0.2186,0.3977,0.141
2026-06-29 11:00:00,1.728,1701.5,48.8,57.25,7.0,2.5332,1.479,1.728,1.431,0.262,0.3816,0.1416
2026-06-29 13:00:00,2.074,1699.5,48.6,57.22,7.47,2.5508,0.991,2.074,1.633,0.2491,0.407,0.1376
2026-06-29 17:00:00,2.701,1701.3,49.1,57.25,7.07,2.5645,1.396,1.881,2.701,0.2825,0.3855,0.1592
2026-06-29 18:00:00,2.549,1520.4,55.6,50.88,2.87,2.6152,1.539,2.248,2.549,0.2316,0.4099,0.1349
2026-06-29 19:00:00,1.886,1700.1,46.8,57.19,6.8,2.4297,1.399,1.886,1.13,0.2512,0.3838,0.1375
2026-06-29 20:00:00,1.818,1700.4,47.0,57.22,7.08,2.2637,1.454,1.497,1.818,0.2378,0.3799,0.1462
2026-06-29 23:00:00,1.856,1700.1,45.2,57.22,7.21,2.541,1.201,1.856,1.217,0.2515,0.4177,0.1471
2026-06-30 00:00:00,2.604,1700.2,48.2,57.22,7.15,2.6074,1.327,1.967,2.604,0.2842,0.396,0.1539
2026-06-30 01:00:00,2.199,1700.4,47.5,57.25,7.48,2.5215,1.445,1.519,2.199,0.2659,0.3967,0.1433
2026-06-30 02:00:00,1.737,1700.0,47.2,57.25,7.63,2.5938,1.008,1.737,1.585,0.2827,0.3994,0.1532
2026-06-30 04:00:00,1.677,1699.8,45.3,57.22,7.31,2.5332,1.618,1.677,1.551,0.2891,0.4202,0.1642
2026-06-30 05:00:00,2.791,1700.4,46.8,57.25,7.48,2.4316,1.33,1.793,2.791,0.2686,0.3853,0.1377
2026-06-30 08:00:00,3.158,1700.1,46.2,57.19,6.8,2.6152,1.646,1.339,3.158,0.2466,0.4106,0.1438
2026-06-30 10:00:00,0.244,1440.9,58.3,50.03,30.0,0.0918,0.12,0.244,0.08,0.0062,0.0137,0.0069
2026-06-30 11:00:00,0.254,1476.8,54.4,50.03,12.08,0.0962,0.112,0.254,0.065,0.006,0.0143,0.0074
2026-06-30 13:00:00,1.739,945.0,46.7,31.78,2.67,1.4453,0.614,1.214,1.739,0.1511,0.2328,0.0939
2026-06-30 15:00:00,1.693,945.1,47.8,31.8,2.8,1.4688,0.545,1.693,1.005,0.1526,0.2402,0.0928
2026-06-30 17:00:00,1.782,940.1,50.5,31.8,4.4,1.3252,0.596,0.833,1.782,0.1409,0.2233,0.0866
2026-06-30 18:00:00,1.266,944.9,50.0,31.8,2.86,1.5498,0.625,1.266,0.534,0.1434,0.2382,0.0853
2026-06-30 19:00:00,1.365,944.9,49.0,31.78,2.7,1.4336,0.414,1.365,0.557,0.1484,0.2416,0.0873
2026-06-30 21:00:00,1.228,945.1,47.0,31.8,2.81,1.5049,0.585,1.228,0.806,0.1456,0.2336,0.0918
2026-06-30 23:00:01,1.109,945.0,44.8,31.8,2.84,1.3682,0.68,0.654,1.109,0.1589,0.2338,0.0934
2026-07-01 00:00:01,1.49,945.0,45.3,31.78,2.69,1.4375,0.502,1.49,0.536,0.1572,0.2372,0.0914
2026-07-01 01:00:01,0.68,945.1,49.1,31.77,2.51,1.3193,0.486,0.623,0.68,0.152,0.2296,0.0908
2026-07-01 02:00:01,1.318,945.0,45.5,31.78,2.69,1.4258,0.641,1.318,0.663,0.156,0.2404,0.0929
2026-07-01 03:00:01,0.763,933.0,45.4,31.78,6.5,1.3643,0.661,0.763,0.634,0.155,0.2388,0.0931
2026-07-01 04:00:01,1.128,944.9,46.2,31.77,2.55,1.4648,0.5,0.812,1.128,0.1532,0.2343,0.0893
2026-07-01 05:00:01,0.967,931.2,45.7,31.78,7.07,1.4248,0.513,0.887,0.967,0.1539,0.2369,0.0896
2026-07-01 06:00:01,1.442,932.9,45.4,31.78,6.52,1.4619,0.59,1.418,1.442,0.1556,0.2396,0.0922
2026-07-01 07:00:01,1.26,944.4,46.8,31.77,2.71,1.4219,0.58,1.26,0.679,0.15,0.2321,0.0891
2026-07-01 11:00:01,1.414,945.0,44.3,31.78,2.68,1.4053,0.508,1.414,0.562,0.1604,0.2332,0.0912
2026-07-01 19:00:01,0.299,1495.0,54.1,50.0,2.47,0.167,0.161,0.299,0.254,0.0079,0.0249,0.011
2026-07-01 20:00:01,2.07,1701.4,46.9,57.16,5.82,2.5293,1.022,2.07,1.599,0.2407,0.4214,0.1396
2026-07-01 22:00:01,2.674,1701.6,47.4,57.19,6.12,2.5293,0.887,2.674,2.123,0.2478,0.3877,0.1307
2026-07-01 23:00:01,2.738,1701.4,48.0,57.19,6.22,2.4219,1.62,1.786,2.738,0.2578,0.3887,0.1406
2026-07-02 00:00:01,2.109,1701.3,47.8,57.16,5.85,2.5762,1.126,2.047,2.109,0.2795,0.3879,0.1553
2026-07-02 01:00:01,0.625,1494.9,49.0,49.97,2.07,0.1304,0.2,0.625,0.156,0.0063,0.0229,0.0086
2026-07-02 02:00:01,1.903,1700.2,47.2,57.19,6.75,2.4766,1.262,1.812,1.903,0.2805,0.377,0.1544
2026-07-02 04:00:01,2.639,1701.1,46.7,57.19,6.35,2.3496,1.596,2.639,1.999,0.2812,0.3701,0.1542
2026-07-02 06:00:01,1.993,1701.0,47.4,57.19,6.4,2.4121,1.058,1.993,1.549,0.2739,0.3677,0.1505
2026-07-02 08:00:01,0.256,1496.9,55.3,50.06,2.47,0.1611,0.213,0.256,0.095,0.0086,0.0197,0.0102
2026-07-02 09:00:01,2.26,1701.6,46.3,57.16,5.71,2.5234,1.138,1.415,2.26,0.236,0.3828,0.1292
2026-07-02 10:00:01,2.441,1701.2,48.6,57.16,5.88,2.5469,1.428,2.441,1.217,0.2448,0.3845,0.1387
2026-07-02 11:00:01,2.115,1702.1,50.0,57.16,5.49,2.4961,1.513,2.115,1.876,0.2412,0.366,0.1409
2026-07-02 14:00:01,2.094,1701.1,46.1,57.16,5.96,2.4043,1.337,2.094,1.229,0.2164,0.3943,0.1439
2026-07-02 15:00:01,2.973,1701.6,49.2,57.19,6.13,2.5527,1.403,2.766,2.973,0.2502,0.3911,0.1412
2026-07-02 17:00:01,1.696,1701.6,49.0,57.16,5.71,2.6562,1.039,1.625,1.696,0.2397,0.3789,0.1373
2026-07-02 18:00:01,2.467,1700.1,50.2,57.16,6.39,2.4023,1.392,1.912,2.467,0.2632,0.3879,0.1476
2026-07-02 19:00:01,1.695,1699.7,49.4,57.16,6.55,2.6992,1.287,1.687,1.695,0.2551,0.4019,0.1403
2026-07-02 21:00:00,2.754,1700.0,49.5,57.16,6.43,2.4199,1.854,1.418,2.754,0.2615,0.3755,0.1501
2026-07-02 23:00:00,2.51,1700.9,47.6,57.16,6.03,2.6133,1.816,2.191,2.51,0.2444,0.3777,0.1442
2026-07-03 00:00:00,1.64,1701.1,47.8,57.16,5.96,2.3047,1.29,1.64,1.472,0.2512,0.374,0.136
2026-07-03 01:00:00,2.9,1700.9,49.9,57.16,6.01,2.291,1.336,1.554,2.9,0.245,0.3679,0.1294
2026-07-03 02:00:00,3.305,1699.7,47.5,57.19,6.98,2.6152,1.652,1.498,3.305,0.2603,0.3875,0.1381
2026-07-03 03:00:00,2.537,1701.7,48.1,57.16,5.69,2.4551,1.688,2.023,2.537,0.2556,0.3745,0.141
2026-07-03 04:00:00,2.4,1701.0,47.8,57.16,6.0,2.5723,1.736,1.881,2.4,0.2515,0.3872,0.1381
2026-07-03 06:00:00,1.978,1701.2,47.8,57.19,6.3,2.5547,1.372,1.385,1.978,0.2578,0.3872,0.1371
2026-07-03 08:00:00,2.049,1701.7,49.0,57.19,6.11,2.291,1.403,2.049,1.717,0.2498,0.3638,0.1354
2026-07-03 09:00:00,2.719,1701.3,51.2,57.16,5.85,2.5137,1.023,2.719,1.05,0.2476,0.3845,0.1344
2026-07-03 10:00:00,2.592,1701.3,50.8,57.19,6.25,2.4023,1.479,1.554,2.592,0.251,0.3674,0.1403
2026-07-03 11:00:00,2.721,1701.5,52.6,57.19,6.19,2.4258,1.394,2.182,2.721,0.2491,0.3623,0.1359
2026-07-03 12:00:00,2.07,1701.5,51.9,57.16,5.79,2.3477,0.883,2.07,1.267,0.252,0.355,0.1359
2026-07-03 13:00:00,1.837,1701.8,52.2,57.19,6.06,2.3906,1.623,1.706,1.837,0.2532,0.3567,0.1471
2026-07-04 01:00:00,1.315,1322.6,40.7,44.31,3.01,2.6211,1.085,1.315,0.711,0.1602,0.3765,0.1714
2026-07-04 05:00:00,0.345,591.2,43.1,19.86,0.91,0.2583,0.325,0.345,0.082,0.0215,0.0516,0.0136
2026-07-04 09:00:00,0.977,1070.6,44.8,35.94,2.7,1.6572,0.736,0.977,0.557,0.147,0.2695,0.1044
2026-07-04 10:00:00,0.817,1052.0,46.8,35.97,9.73,1.6924,0.607,0.817,0.555,0.1539,0.2617,0.092
2026-07-04 12:00:00,0.937,1071.1,49.8,35.97,2.86,1.6973,0.564,0.937,0.917,0.1616,0.2489,0.0947
2026-07-04 13:00:00,1.086,1062.0,50.5,35.94,5.78,1.9023,0.834,1.086,0.475,0.1614,0.3,0.1115
2026-07-04 16:00:00,0.925,1025.1,50.6,35.16,10.42,1.3721,0.453,0.908,0.925,0.1354,0.2122,0.0776
2026-07-04 17:00:00,0.886,1060.7,49.5,35.94,6.28,1.6826,0.638,0.886,0.542,0.1483,0.261,0.0958
2026-07-04 19:00:00,1.24,1058.2,49.8,35.97,7.49,1.6094,0.921,0.946,1.24,0.1573,0.259,0.0989
2026-07-05 03:00:00,0.822,689.8,38.7,23.2,1.47,1.4551,0.493,0.822,0.344,0.1172,0.1868,0.0729
2026-07-05 04:00:00,1.347,682.5,42.1,23.22,3.28,0.9639,0.416,1.184,1.347,0.109,0.171,0.0604
2026-07-05 11:00:00,0.678,502.3,44.1,16.97,1.15,1.0752,0.495,0.678,0.47,0.0757,0.1586,0.0611
2026-07-05 12:00:00,1.054,504.3,46.4,16.94,0.65,0.9414,0.442,1.028,1.054,0.0785,0.1538,0.0563
2026-07-05 13:00:00,0.725,504.0,48.6,16.97,0.87,1.0225,0.455,0.725,0.527,0.0804,0.157,0.0625
2026-07-05 14:00:00,1.128,503.1,48.8,16.97,1.01,1.0693,0.582,1.003,1.128,0.0923,0.1516,0.0606
2026-07-05 15:00:00,0.394,141.3,53.6,4.89,0.26,0.0874,0.159,0.394,0.389,0.0096,0.0135,0.007
2026-07-05 17:00:00,0.784,1002.4,45.0,33.78,3.74,1.2295,0.421,0.597,0.784,0.1521,0.2065,0.0685
2026-07-05 19:00:00,2.656,1700.1,41.5,57.03,4.75,2.7539,1.286,1.607,2.656,0.1989,0.4351,0.1515
2026-07-05 20:00:00,3.486,1201.9,52.6,40.62,6.83,2.6836,2.938,3.486,0.92,0.2262,0.3967,0.1587
2026-07-05 21:00:00,2.414,1701.7,45.4,57.06,4.48,2.6035,1.535,2.256,2.414,0.24,0.4202,0.1375
2026-07-05 22:00:00,2.139,1701.8,53.8,57.03,4.02,2.6426,1.415,1.644,2.139,0.2321,0.4119,0.1296
2026-07-06 03:00:00,1.474,1007.9,41.9,33.78,1.88,1.7256,1.474,0.898,0.976,0.1562,0.261,0.1122
2026-07-06 04:00:00,2.094,1700.9,43.7,57.12,5.64,2.5078,1.469,2.094,0.929,0.2451,0.4258,0.1437
2026-07-06 05:00:00,2.477,1701.5,44.8,57.12,5.37,2.5625,1.139,1.529,2.477,0.2573,0.4338,0.1354
2026-07-06 11:00:00,2.16,1701.5,45.2,57.09,4.97,2.6895,1.355,1.743,2.16,0.2258,0.4194,0.1305
2026-07-06 12:00:00,1.409,1701.0,47.6,57.09,5.19,2.2441,1.361,1.409,1.216,0.2147,0.375,0.1321
2026-07-06 13:00:00,1.824,1701.4,50.2,57.12,5.4,2.5371,1.064,1.824,1.75,0.2664,0.3926,0.1548
2026-07-06 14:00:00,1.953,1701.4,50.6,57.12,5.39,2.5898,1.358,1.953,1.107,0.26,0.4065,0.1488
2026-07-06 16:00:00,1.844,1698.9,50.2,57.09,6.08,2.3926,0.981,1.844,1.36,0.2432,0.4019,0.1317
2026-07-06 19:00:00,1.609,1701.5,46.4,57.06,4.54,2.4434,1.142,1.609,1.087,0.252,0.3953,0.1355
2026-07-06 20:00:00,1.796,1701.1,47.2,57.06,4.73,2.4551,1.371,1.796,1.176,0.2742,0.4189,0.1501
2026-07-06 21:00:00,2.514,1701.6,47.8,57.06,4.52,2.543,1.317,1.479,2.514,0.2808,0.3926,0.1484
2026-07-07 00:00:00,2.209,1701.2,46.4,57.06,4.69,2.877,0.964,2.209,0.956,0.2766,0.4314,0.1478
2026-07-07 01:00:00,2.049,1700.9,45.7,57.06,4.81,2.5312,0.863,1.396,2.049,0.2207,0.3748,0.1227
2026-07-07 03:00:00,1.029,592.8,50.3,19.92,0.97,1.7861,0.67,1.029,0.595,0.155,0.2773,0.1072
2026-07-07 04:00:00,3.146,1700.9,40.4,57.19,6.43,2.7715,1.285,3.146,2.236,0.2284,0.4458,0.1461
2026-07-07 05:00:00,1.663,1700.7,44.6,57.19,6.51,2.7109,1.007,1.624,1.663,0.2629,0.4214,0.1429
2026-07-07 09:00:00,1.653,1701.8,49.6,57.22,6.47,2.4512,1.227,1.653,1.583,0.2544,0.3987,0.1401
2026-07-07 12:00:00,1.838,1701.7,45.2,57.19,6.09,2.6152,1.301,1.454,1.838,0.2343,0.415,0.1464
2026-07-07 13:00:00,0.938,602.0,48.9,20.22,0.92,2.3203,0.72,0.938,0.603,0.1991,0.397,0.1641
2026-07-07 14:00:00,2.029,1700.3,50.7,57.22,7.11,2.4082,0.951,1.691,2.029,0.2556,0.377,0.1414
2026-07-07 15:00:00,1.725,1701.5,51.5,57.25,7.0,2.4707,1.464,1.725,1.154,0.2642,0.3821,0.1467
2026-07-07 17:00:00,1.785,1701.9,51.2,57.22,6.41,2.3926,1.082,1.785,1.614,0.2676,0.3804,0.1415
2026-07-07 20:00:00,1.893,1701.6,49.1,57.25,6.92,2.2793,1.259,1.893,1.678,0.2649,0.3674,0.1384
2026-07-07 21:00:00,2.383,1701.3,48.7,57.22,6.69,2.4082,1.306,1.331,2.383,0.2732,0.4019,0.1396
2026-07-07 22:00:00,1.858,1699.8,46.6,57.22,7.34,2.4434,1.858,1.736,1.159,0.2349,0.3933,0.1497
2026-07-07 23:00:00,1.892,1700.3,47.2,57.22,7.12,2.5605,1.737,1.589,1.892,0.2654,0.4048,0.1475
2026-07-08 03:00:00,1.818,1701.4,43.9,57.22,6.63,2.625,1.397,1.719,1.818,0.2507,0.4009,0.1427
2026-07-08 04:00:00,1.715,1701.5,45.3,57.22,6.6,2.5293,1.164,1.715,1.416,0.2654,0.4094,0.1376
2026-07-08 06:00:00,2.17,1701.3,47.7,57.22,6.69,2.5703,0.952,1.475,2.17,0.2642,0.395,0.1348
2026-07-08 07:00:00,2.244,1699.9,47.4,57.22,7.27,2.6152,1.44,1.356,2.244,0.27,0.4009,0.1412
2026-07-08 09:00:00,2.135,1701.1,49.0,57.25,7.18,2.4082,1.142,1.752,2.135,0.2654,0.377,0.1395
2026-07-08 10:00:00,2.992,1702.1,49.0,57.25,6.74,2.6055,1.356,2.807,2.992,0.2695,0.4048,0.144
2026-07-08 11:00:00,3.111,1701.1,50.2,57.25,7.14,2.6855,1.411,3.111,2.799,0.272,0.4202,0.1426
2026-07-08 12:00:00,3.279,1701.3,55.7,57.25,7.06,2.5723,1.142,3.279,2.307,0.26,0.3933,0.1366
2026-07-08 13:00:00,1.729,1701.3,51.6,57.25,7.08,2.4512,1.052,1.729,1.646,0.261,0.3723,0.1451
2026-07-08 14:00:00,1.89,1701.4,52.1,57.25,7.04,2.5391,1.342,1.749,1.89,0.2742,0.3909,0.1516
2026-07-08 16:00:00,2.172,1701.5,52.0,57.25,6.98,2.3965,0.933,2.172,0.881,0.2517,0.3684,0.1409
2026-07-08 19:00:00,2.139,1700.6,47.0,57.22,6.99,2.7285,1.425,2.139,1.962,0.2435,0.4021,0.1458
2026-07-08 20:00:00,1.76,1701.4,48.2,57.22,6.61,2.6719,1.583,1.349,1.76,0.2668,0.4048,0.1418
2026-07-08 21:00:00,0.843,600.2,48.0,20.58,3.54,2.0625,0.609,0.843,0.548,0.314,0.3054,0.1237
2026-07-08 22:00:00,1.003,598.5,49.2,20.12,1.05,1.8086,0.627,1.003,0.525,0.3081,0.293,0.1226
2026-07-09 00:00:00,2.303,1701.8,43.5,57.22,6.44,2.7129,1.126,2.303,2.062,0.2429,0.429,0.1462
2026-07-09 02:00:00,1.838,1701.6,46.4,57.22,6.53,2.6035,1.838,1.695,1.577,0.2703,0.384,0.1494
2026-07-09 04:00:00,2.426,1699.9,43.4,57.22,7.26,2.6133,1.484,1.615,2.426,0.2274,0.4102,0.1501
2026-07-09 05:00:00,2.393,593.9,44.7,19.94,0.85,2.7051,1.16,2.393,0.702,0.2356,0.3865,0.1542
2026-07-09 06:00:00,1.632,1701.2,49.7,57.19,6.3,2.7754,1.632,1.578,1.035,0.2296,0.4055,0.1481
2026-07-09 07:00:00,1.837,1701.2,42.2,57.22,6.71,2.7656,1.397,1.676,1.837,0.2214,0.4417,0.1549
2026-07-09 11:00:00,1.629,1699.9,46.2,57.25,7.68,2.666,1.206,1.451,1.629,0.2318,0.4126,0.153
2026-07-09 12:00:00,2.533,1701.6,49.8,57.25,6.95,2.6328,1.216,2.039,2.533,0.2979,0.3909,0.1667
2026-07-09 15:00:00,2.76,1701.6,45.9,57.19,6.15,2.5273,1.833,1.534,2.76,0.2273,0.4177,0.1538
2026-07-09 17:00:00,1.56,1700.2,51.5,57.22,7.14,2.7148,1.09,1.56,1.331,0.2456,0.3928,0.1456
2026-07-09 20:00:00,1.71,1700.8,47.8,57.22,6.9,2.3906,0.96,1.71,1.581,0.2651,0.3838,0.1451
2026-07-09 21:00:00,2.979,1701.3,48.8,57.22,6.68,2.4609,1.123,1.296,2.979,0.2788,0.4011,0.1445
2026-07-10 00:00:00,2.117,1700.8,45.8,57.22,6.88,2.6777,1.117,1.621,2.117,0.2374,0.4026,0.1399
2026-07-10 03:00:00,1.939,1700.7,45.0,57.22,6.92,2.6387,0.913,1.939,1.73,0.2661,0.4146,0.1454
2026-07-10 04:00:00,2.209,1699.8,43.5,57.22,7.33,2.5957,1.415,2.209,2.086,0.2457,0.4087,0.1478
2026-07-10 06:00:00,2.791,1701.6,41.1,57.22,6.54,2.7012,1.28,1.568,2.791,0.2205,0.4395,0.1477
2026-07-10 08:00:00,0.528,636.3,54.1,21.38,1.06,0.3901,0.528,0.407,0.255,0.0573,0.0621,0.0511
2026-07-10 09:00:00,2.09,1700.5,46.9,57.09,5.39,2.416,1.438,2.09,1.796,0.2284,0.3735,0.1313
2026-07-10 10:00:00,1.468,1701.4,49.1,57.12,5.4,2.5039,1.228,1.405,1.468,0.2358,0.3818,0.1327
2026-07-10 11:00:00,0.37,1439.4,60.6,50.03,30.75,0.3589,0.129,0.37,0.107,0.0078,0.0137,0.0071
2026-07-10 19:00:00,1.618,1701.6,43.0,57.0,3.68,2.8828,1.003,1.535,1.618,0.1973,0.4102,0.1318
2026-07-10 21:00:00,2.17,1701.2,45.2,57.0,3.87,2.6191,0.959,2.17,1.085,0.234,0.4329,0.1306
2026-07-10 22:00:00,2.492,1699.6,45.2,57.0,4.55,2.625,1.373,2.492,1.801,0.2191,0.4133,0.1298
2026-07-10 23:00:00,2.186,1699.9,45.4,57.0,4.45,2.4082,1.343,1.512,2.186,0.2502,0.3853,0.1383
2026-07-11 00:00:00,1.667,1701.2,45.6,57.0,3.84,2.418,1.1,1.667,1.579,0.2368,0.3994,0.1255
2026-07-11 01:00:00,1.944,1700.9,45.5,57.0,3.99,2.3711,1.505,1.802,1.944,0.2947,0.3921,0.1654
2026-07-11 05:00:00,2.875,1699.8,42.1,57.0,4.45,2.8398,1.661,1.537,2.875,0.2214,0.4473,0.1354
2026-07-11 07:00:00,0.318,165.8,45.4,5.71,0.31,0.2505,0.318,0.267,0.19,0.0199,0.0361,0.0166
2026-07-11 12:00:00,0.431,603.5,50.2,20.39,1.68,0.1328,0.166,0.431,0.135,0.0067,0.0186,0.0082
2026-07-11 17:00:00,0.79,629.3,47.5,21.11,0.83,1.1982,0.617,0.79,0.579,0.0812,0.1877,0.0733
2026-07-11 19:00:00,2.393,1701.5,42.8,57.12,5.34,2.7012,1.543,2.393,1.784,0.2035,0.4426,0.1467
2026-07-11 20:00:00,2.215,1699.9,44.2,57.12,6.05,2.4844,1.047,2.156,2.215,0.2141,0.3845,0.136
2026-07-11 23:00:00,1.042,1260.2,41.7,42.28,3.46,2.2109,0.609,1.042,0.778,0.1693,0.354,0.1389
2026-07-12 00:00:00,1.628,1008.7,41.6,33.72,0.96,1.6104,1.628,0.951,0.885,0.1442,0.2549,0.1068
2026-07-12 01:00:00,0.257,1489.0,48.4,50.0,5.48,0.2472,0.149,0.257,0.159,0.0078,0.0127,0.0075
2026-07-12 02:00:00,1.054,996.5,40.6,33.84,6.37,1.6406,1.054,0.849,0.893,0.1462,0.2717,0.1082
2026-07-12 03:00:00,1.564,999.2,42.4,33.84,5.44,1.6367,1.564,0.963,0.759,0.1399,0.2686,0.1093
2026-07-12 05:00:00,1.651,997.0,43.4,33.84,6.21,1.7139,1.206,1.651,1.083,0.1464,0.2729,0.1044
2026-07-12 08:00:00,0.97,882.2,46.1,29.58,1.51,1.6201,0.534,0.97,0.674,0.175,0.24,0.0906
2026-07-12 11:00:00,0.894,682.4,44.2,23.2,3.17,1.1055,0.472,0.894,0.396,0.1104,0.1775,0.0609
2026-07-12 12:00:00,0.623,682.1,48.8,23.2,3.24,0.9751,0.427,0.623,0.387,0.0934,0.1652,0.0602
2026-07-12 13:00:00,0.687,682.4,48.1,23.22,3.29,1.0059,0.339,0.687,0.368,0.0994,0.1678,0.0578
2026-07-12 14:00:00,0.746,684.2,49.3,23.2,2.76,1.0498,0.501,0.746,0.326,0.0942,0.1654,0.0598
2026-07-12 15:00:00,0.747,692.3,49.6,23.22,1.0,1.0488,0.507,0.747,0.519,0.1057,0.172,0.059
2026-07-12 16:00:00,0.743,693.0,49.5,23.22,0.83,1.0703,0.478,0.743,0.421,0.1028,0.1747,0.0614
2026-07-12 18:00:00,0.87,682.0,46.8,23.2,3.27,1.1309,0.4,0.87,0.432,0.0994,0.1754,0.0643
2026-07-12 19:00:00,0.856,691.8,46.2,23.22,1.11,1.084,0.505,0.856,0.367,0.1044,0.1726,0.0613
2026-07-12 21:00:00,0.711,630.0,43.8,21.03,0.19,1.2217,0.711,0.697,0.516,0.0922,0.1771,0.0646
2026-07-12 23:00:00,0.85,627.6,42.7,21.11,1.21,1.3076,0.571,0.85,0.558,0.0909,0.1838,0.0703
2026-07-13 01:00:00,1.262,629.8,42.2,21.14,0.93,1.3115,0.519,1.262,0.937,0.1119,0.2034,0.072
2026-07-13 02:00:00,1.157,630.0,44.6,21.12,0.79,1.3037,0.462,1.157,0.819,0.1074,0.1956,0.0698
2026-07-13 06:00:00,1.047,628.9,42.0,21.14,1.12,1.3613,0.666,1.047,0.772,0.108,0.1942,0.0735
2026-07-13 07:00:00,0.856,627.1,43.4,21.16,1.6,1.123,0.856,0.579,0.651,0.0949,0.1747,0.0723
2026-07-13 10:00:00,0.929,619.8,44.7,21.17,3.26,1.3135,0.563,0.75,0.929,0.0942,0.1914,0.0739
2026-07-13 11:00:00,0.595,704.2,48.7,24.59,8.27,0.2428,0.24,0.595,0.16,0.0116,0.0283,0.0114
2026-07-13 12:00:00,0.858,620.8,44.1,21.19,3.13,1.3516,0.62,0.858,0.532,0.0917,0.1858,0.0717
2026-07-13 13:00:00,0.691,603.6,47.1,20.77,4.02,1.0557,0.633,0.587,0.691,0.087,0.163,0.0699
2026-07-13 15:00:00,0.69,620.1,46.0,21.17,3.18,1.0859,0.617,0.655,0.69,0.0922,0.1699,0.0658
2026-07-14 00:00:00,1.441,1700.3,41.8,57.03,4.66,2.7969,1.321,1.441,0.945,0.2179,0.449,0.1329
2026-07-14 02:00:00,1.684,1700.8,45.1,57.06,4.84,2.373,1.513,1.684,1.054,0.2434,0.3777,0.1392
2026-07-14 03:00:00,1.496,1700.4,45.9,57.03,4.6,2.7832,1.277,1.496,1.225,0.2473,0.4177,0.1334
2026-07-14 05:00:00,1.81,1701.1,46.1,57.09,5.14,2.4219,1.253,1.81,1.328,0.2476,0.3853,0.1312
2026-07-14 06:00:00,1.994,1700.2,46.4,57.06,5.11,2.5625,1.191,1.697,1.994,0.2556,0.4285,0.1344
2026-07-14 08:00:00,2.398,1700.7,53.1,57.06,4.91,2.75,1.71,1.515,2.398,0.2352,0.4133,0.1339
